year,iso_code,country,chamber,status,percentage_of_women,date_from,date_to,notes,structure,chamber_type
2025,JM,Jamaica,Senate,NA,40,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,JP,Japan,House of Councillors,NA,29.4,2025-07-20,NA,NA,Bicameral,Upper chamber
2025,JO,Jordan,Senate,NA,14.5,2024-10-01,NA,NA,Bicameral,Upper chamber
2025,KZ,Kazakhstan,Senate,NA,20,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,KE,Kenya,Senate,NA,31.3,2023-05-01,NA,NA,Bicameral,Upper chamber
2025,LS,Lesotho,Senate,NA,21.2,2024-12-13,NA,NA,Bicameral,Upper chamber
2025,LR,Liberia,The Liberian Senate,NA,10,2023-10-01,NA,NA,Bicameral,Upper chamber
2025,MG,Madagascar,Senate,NA,11.1,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,MY,Malaysia,Senate,NA,16.1,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,MR,Mauritania,Senate,Suspended,14.3,2014-01-01,NA,NA,Unicameral,NA
2025,MX,Mexico,Senate,NA,50,2024-06-01,NA,NA,Bicameral,Upper chamber
2025,MA,Morocco,House of Councillors,NA,11.7,2022-12-01,NA,NA,Bicameral,Upper chamber
2025,MM,Myanmar,House of Nationalities,Suspended,NA,2022-03-01,NA,NA,Bicameral,Upper chamber
2025,NA,Namibia,National Council,NA,14.3,2020-12-01,NA,NA,Bicameral,Upper chamber
2025,NP,Nepal,National Assembly,NA,37.3,2024-01-01,NA,NA,Bicameral,Upper chamber
2025,NL,Netherlands,Senate,NA,40,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,NG,Nigeria,Senate,NA,2.8,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,OM,Oman,State Council,NA,20.9,2023-12-01,NA,NA,Bicameral,Upper chamber
2025,PK,Pakistan,Senate,NA,18.8,2024-04-01,NA,NA,Bicameral,Upper chamber
2025,PW,Palau,Senate,NA,13.3,2024-11-01,NA,NA,Bicameral,Upper chamber
2025,PY,Paraguay,Senate,NA,22.2,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,PH,Philippines,Senate,NA,20.8,2025-05-12,NA,NA,Bicameral,Upper chamber
2025,PL,Poland,Senate,NA,19,2023-10-01,NA,NA,Bicameral,Upper chamber
2025,RO,Romania,Senate,NA,20.9,2025-07-08,NA,NA,Bicameral,Upper chamber
2025,RU,Russian Federation,Council of the Federation,NA,18.5,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,RW,Rwanda,Senate,NA,53.8,2024-09-01,NA,NA,Bicameral,Upper chamber
2025,LC,Saint Lucia,Senate,NA,54.5,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,SI,Slovenia,National Council,NA,17.5,2022-11-01,NA,NA,Bicameral,Upper chamber
2025,SO,Somalia,Upper House,NA,25.9,2021-11-01,NA,NA,Bicameral,Upper chamber
2025,ZA,South Africa,National Council of Provinces,NA,44.4,2024-06-01,NA,NA,Bicameral,Upper chamber
2025,SS,South Sudan,Council of States,NA,32.1,2021-08-01,NA,NA,Bicameral,Upper chamber
2025,ES,Spain,Senate,NA,42.5,2024-12-30,NA,NA,Bicameral,Upper chamber
2025,SD,Sudan,Council of States,Suspended,NA,2019-04-01,NA,NA,Bicameral,Upper chamber
2025,CH,Switzerland,Council of States,NA,33.3,2025-06-02,NA,NA,Bicameral,Upper chamber
2025,TJ,Tajikistan,National Assembly,NA,30.3,2025-03-28,NA,NA,Bicameral,Upper chamber
2025,TH,Thailand,Senate,NA,22.5,2024-06-01,NA,NA,Bicameral,Upper chamber
2025,TG,Togo,Senate,NA,24.6,2025-02-15,NA,NA,Bicameral,Upper chamber
2025,TT,Trinidad and Tobago,Senate,NA,25.8,2025-05-23,NA,NA,Bicameral,Upper chamber
2025,TN,Tunisia,National Council of Regions and Districts,NA,13,2024-04-19,NA,NA,Bicameral,Upper chamber
2025,TM,Turkmenistan,People’s Council,Suspended,25.5,2021-12-01,NA,NA,Unicameral,NA
2025,GB,United Kingdom,House of Lords,NA,31,2025-03-12,NA,NA,Bicameral,Upper chamber
2025,US,United States of America,Senate,NA,26,2025-01-21,NA,NA,Bicameral,Upper chamber
2025,UY,Uruguay,Senate,NA,NA,NA,NA,NA,Bicameral,Upper chamber
2025,UZ,Uzbekistan,Senate,NA,24.6,2024-11-01,NA,NA,Bicameral,Upper chamber
2025,YE,Yemen,Shura Council,NA,1.1,2021-10-01,NA,NA,Bicameral,Upper chamber
2025,ZW,Zimbabwe,Senate,NA,44.3,2024-12-30,NA,NA,Bicameral,Upper chamber
